,tran_id,idx,type,value,bbox_conf,value_conf,cropFaceImg
0,b50a1278-af29-4286-bc33-17e2805b7f89,1,ADDRESS,SELANGOR,0.8974480032920837,0.9992660924148239,b50a1278-af29-4286-bc33-17e2805b7f89.jpg
1,b50a1278-af29-4286-bc33-17e2805b7f89,2,GENDER,LELAKI,0.5443408489227295,0.9971029323224668,b50a1278-af29-4286-bc33-17e2805b7f89.jpg
2,b50a1278-af29-4286-bc33-17e2805b7f89,3,GENDER,COWAY,0.3690190315246582,0.9398634471424714,b50a1278-af29-4286-bc33-17e2805b7f89.jpg
